"New Phone.  Today, Sarah had a new phone. She loved the look of the phone, but wanted something else. Her friend suggested she get a camera. Sarah was so excited, she asked her. Her friend suggested she buy a smartphone."
"Henry's Shower.  Henry is a professional musician. Henry has a music festival that is starting in September. Henry decides he wants to have a shower. He goes to the bathroom and his shower water comes out. Henry has a great shower."
"Last Minute.  In 1996, my daughter took the last day of college. She took a vacation to a small town in Wisconsin. She lived in a very crowded area. One day the school closed for the day. I sent her a letter informing her that we'd missed the school."
"Mike Olsen.  Mike Olsen got a job at the local restaurant. After working for a couple of months, Mike needed money. He found a job that suited him. Mike is now on a long term contract with another restaurant. Mike Olsen's business is a success and he is excited to start a restaurant."
"Ice Skating Gone Wrong.  Kia had been practicing skating for over a year. She was getting ready for a big snow storm this week. She bought a snow skater kit and was very excited. On her way to the rink, Kia slipped and fell. She broke her ankle and was out of ice skating."
"Familiar Face.  Jane was a new waitress at a fast food restaurant. She was only a few hours away from opening a new restaurant. She had never done anything new at all. She was excited and pleased with the new experience. Jane felt very fulfilled in her new restaurant."
"A Mess in the Kitchen.  The kids were sitting in their parent's dining room watching tv. They began to hear a loud noise coming from upstairs. When the family looked closer, there was a box under the table. Inside the box was a mouse. Their mom was furious, and decided to clean it up."
"The dog parade.  The Johnson's were having a dog parade. The kids got to ride in the car. The dog ran up the hill. The Johnson's stopped the dog parade. The kids enjoyed being around the dog parade."
"Bat Mitzvah.  The man went to bat. He got too big and hit a ball. The bat flew off the bat. It ended up hitting the man. The man was embarrassed and gave the bat to his neighbor."
"Tea tasting.  Jill woke up early to her first day at the local cafe. Her mom told her to make tea and she went in the house. Jill walked up to her mother and handed her a cup of tea. She opened the cup and spilled it all over her face. Jill got mad and threw the tea away."
"Baby Boom.  John saw a sign for a new baby boom club. He knew it had to be at a certain city. He was nervous about the event. He asked for one on the radio. He was told he would have to wait."
"A Little Elbow Grease.  The teacher made the final push of the day. She took the bow. A little elbow grease spilled on the floor. She yelled at the teacher for ruining her work. The teacher sighed and wiped it off."
"Eclipse.  The Smith family planned an eclipse. It was a sunny day, and everyone had umbrellas. They got to the park and waited in line. They watched the sun go down over the forest. Then they all got home."
"Birthday Pie.  Gina's favorite time of year was on her birthday. She invited all her friends over for a pie. All of them got a pie and gave it to Gina. Gina got sick at home because of her birthday party. Her mom took her back to the doctor to see if she had any cramps."
"Cat and Mouse.  The family cat kept barking at Lucy. Lucy couldn't see through the earpiece. She tried to get her hands out of it. She didn't like to give the cat a collar. Lucy eventually gave in."
"Winter Vacation.  Tom was very excited for his vacation. He took lots of pictures of all the different trails and activities. He was able to view all of the wonderful nature. He couldn't wait to see the snow and the hot weather! Tom loved being outdoors with his friends."
"Problems.  Sam's car was totaled. He didn't have much money. His friends told him to fix the car. Sam agreed and saved enough to buy a new car. Sam drove the new car home from work."
"Bobert.  I was a little kid who loved to play football. I loved having some yard work done with some good practice. When I played football, my team was down by 1 point. We got so good, we scored a touchdown. I ended up having a good night."
"Spanish test.  Tim has a Spanish test tomorrow. It's a test he has been studying for the past week. However, his grade has dropped by a few points. He ended up failing the test. He went to a private tutor for his English."
"Scaffolding.  Tom went to school for an engineering major. His mom made him take his test paper. The test is a little harder than expected, so he studied. Tom's teacher said he would not take the test. Tom ended up taking the test."
"The older man.  John's father told him he had dementia. John was a very old man. He told his dad he needed to get better at breathing. He studied hard and exercised daily. John worked hard and improved his breathing. He is now retired and can finally breathe."
"Bad dream.  The night had finally come, the weather was terrible. There was no sunlight on the ground. All of the lights and appliances went out. The wind made the trees sway as the tree branches flew. The power went out, and it became a horrible nightmare."
"Prisons not all bad.  One day, i decided to cook some fried chicken. When i cooked the chicken, my mom gave me some cheese. When i went back to the pantry, my food was gone. I decided to take my food back. That's when i realized that i forgot about the food."
"knock.  My dad woke me up late today. He decided to go out and buy fireworks. He bought some fireworks from Amazon and set it on fire. My dad then went inside and set it on fire. I cried all night long."
"Christmas Vacation.  Every Christmas the Johnson family goes to Disney World. We spend our days at Disney Park, at Disney Studios, at Disney Mountain. The Johnson family went to Epcot every year. Last year we went to Epcot and they had free admission for the day. Our daughter went to Epcot to get tickets."
"Sandwiches.  Yesterday I got my first burger in the mail. When I opened the box, I couldn't believe what I had. I tried it but it was terrible. Then I tried the burrito and it tasted so great! I finally bought myself one last burrito."
"Meat.  The cat ate the steak. He ate the steak. The cat got sick. He couldn't get a fresh steak to eat. His owner put a fresh steak in his pocket."
"The Soda Can.  John bought himself a new soda can. He put a large container inside to make the soda more drinkable. He began filling the soda with water. When he took it out of the soda can, it started raining. John was shocked that it did not come out."
"Water.  Anna wanted to buy a bottle of water. But she was going to have to buy a gallon of water. She looked all around the house for the most economical gallon of water. After she bought the water, Anna went to the bathroom to pee. She ended up having a lot of fun."
"Night Ruined.  Amy and Rob were roommates. They went to a restaurant together. Amy ordered the wrong pizza. Rob ordered a chocolate cake. Amy decided to order another pizza."
"Painful Frisbee.  My grandmother made a frisbee in 1975. She had never made one before. She put it in the back yard and set it on her porch. She walked down the street with it. She played with it all day long."
"Seller.  The man sold his son his car. He sold it to a car salesman. The car salesman got the salesman's attention. The man made him a nice new car. The salesman liked the car because of the salesman's good reputation."
"Coffee Place.  Lucy and Mary were going to get together. They decided to go coffee shop to drink some. They went to a small cafe for a few drinks. They both liked the coffee shop. They decided to plan a party on their anniversary."
"Blues.  Sue went to visit her grandmother in Wisconsin. Her grandmother passed away unexpectedly. Sue asked if she could go see her grandmother. Sue was nervous that her grandmother might never see her. Her grandmother told her not to worry and to go home."
"Hypocrite?.  Tina was on a cruise. She was in the ocean. She had her first time in the water. She saw a strange fish. She became scared."
"Date Ditch.  Kelly was planning on taking the girl out to dinner. Unfortunately it was raining heavily. She decided to throw a date ditch. Her date said no. Kelly realized she was just going to go home and leave."
"Soldier.  Anna didn't have much in the way of money. Anna was looking to start a family. So she worked hard at the grocery store. But Anna couldn't afford a soldier's uniform! Anna spent her hard earned money."
"Applying for a Job.  I applied for a job at the mall. I received a call about a job for a person I liked. The person I liked is a good person. I immediately applied for the job. I was so excited to get a job at the mall."
"The New Fish.  Ben got a new fish. The next day he noticed it was dead. He took it to the vet. The vet told Ben it was too small. Ben took it home and tried to eat it."
"Service Dog.  Jake decided to take his dog for a walk. The walk started with a small bump. He noticed a little orange dog. Jake was so happy to see the small dog! Jake thanked the orange dog for helping him!"
"Pie.  The kids went to the mall for Christmas. The mall was closed for the day. The kids took the bus to the mall. The kids got to see their favorite brand of pie. They ate it all over town."
"Bow and Arrow.  Last week I was bowling. I thought I was going to win, but I managed to do well. I threw a huge ball that was far too high. I threw another one that hit the ball over my head. I had to stop the game and go home."
"Delicious ice cream.  Lucy had to order some ice cream. But it was her birthday and she did not have any. She asked her family if she could get one. Lucy's parents told her she would have to pay cash. Lucy did not have any money at all."
"Noise.  The kids liked to play outside. They heard noises from the living room. The mom got her cat a broom to scare it. The kids ran after the cat. The cat didn't like being scared."
"Worthless.  Tim wanted to buy a lottery ticket. He saw an ad online for tickets for every prize. Tim called his friends to see what they would like. Tim picked his friends and found out they all had tickets. He got to work on winning tickets for Tim."
"The melted balloon.  Yesterday I decided to take a trip to Disney. I was going with a friend. I didn't want to go alone. I was worried about my car. However, I went anyways."
"The Renovation.  James loved going to the movies. One day he went to the theatre with his parents. There, he saw a huge poster with a picture of a giant lion in it. James was enthralled and decided to give it a shot. He decided to make a sign with the sign."
"Special Assessment.  I got an F this morning and have been struggling to make it through an exam. I was having trouble focusing on my writing and spelling. I spent several hours putting together an essay to write. I ended up passing the exam. I was happy that I had prepared for the exam."
"Matt's Keys.  Matt needed to drive across the country. He was a little late on his way, so he had to wait a bit longer. He got in his car and drove to the nearest city for help. There, he waited patiently for help. Matt eventually got the keys he wanted!"
"Cell Phones.  One day we went to the car dealership. We got a phone for just $5. Then we got a $100 bill. We finally gave it to the person we wanted to talk to. We were happy with the deal and thanked him for the deal."
"ET.  Kim was on a trip with her boyfriend. She had just bought a new laptop. Her boyfriend was happy to help her get it. He gave Kim a present to wear to the party. The girl was so happy she cried."
"Bullies get served.  One night, I sat with my dog for a long time. Suddenly, my dog ran out of the house. I chased her and I chased my dog. When I arrived at the park, my dog was gone. After that, my dog's dog was my best friend."
"Grandmother's Cookies.  Tom and his wife were celebrating their grandpa's birthday. They had a huge cake and lots of sweets. But when he came home, they were surprised by a strange smell. He didn't have anything in his house! His wife screamed at him for smelling like grandma's cookies!"
"Regret.  Amy was a great actress. She was so happy to see her work in a film. She told her friend what happened, and the actor called Amy up. Amy was angry that the actress told the friend it was a fake. Amy decided she was going to stop acting when she came out to date."
"One dollar.  Tim wanted to buy some new clothes. He saw a cute pair online. Tim ordered the items himself. It was the dollar he wanted. He was excited."
"Tim's Band.  Tim was a musician. He wanted to make a record. He researched his band. He got a call from the record company. Tim signed them up for a tour."
"New Minivan.  Tom was getting a new minivan. It was the one he had been eyeing. He went on the road and saw a lot of traffic. He had a lot of trouble driving home. He figured his best option was to just buy a new minivan."
"Shark.  Kate was swimming in a pool. She found a large fish that she was afraid of. When she got to shore, she realized it was dead. She looked up and saw it had just been eaten. She swam back out of the pool and called the local park."
"Germany.  The family took a vacation in Germany. They visited many historical sites. They visited a museum and ate ice cream. The family spent a lot of time there. They returned to the United States to visit family."
"Armando burns the tacos.  Armando is a Mexican restaurant and he is known for his tacos. His famous recipe calls for tortillas. His friends complain that he's too spicy. Armando orders two tacos and they are delicious."
"The Bank Teller.  Tina was very good at taking down small bills. Tina didn't know anyone who knew how to do that. Tina's mom didn't tell her that she had to buy a new one. Tina did the following and learned a lot in her first month. Tina was very happy with her new job."
"Scary Customer.  Tim bought a new sofa for his living room. The company put him in the back seat. Tim tried to sit back down. The customer got really mad. He left the couch on the floor."
"The Termination.  Tom had been working all day to pay rent. He decided to cancel his apartment's rent and get rid of his belongings. Tom found a job working on weekends to earn the money. He ended up working until he earned enough money to move on. Tom eventually made enough money to move on to a better job."
"sweet tooth.  A man liked to make sweets. His mother made him one for him one day. The man put in sugar and it was a sweet tooth. The woman did not like that as he ate it. The man started crying."
"Short Cut to BC.  It was a beautiful sunny day. The BC skyline was rising high. I took a brief, but very scenic glimpse of the BC skyline. It took me a few hours to catch up. When I was done, I took a photo on my phone."
"Window Seat.  The kids were playing when they noticed a window in their car. The kids ran upstairs to look around the window. They didn't find the window. They looked around to see what they found. The window was covered in ice cream frosting."
"Bunny's Toes.  Bunny wanted to try her hand at roller skating. She started doing her best to try and get the biggest toe in her shoe. She then started wearing shoes that were too tight. Finally she went to the store and bought an over size pair. When she went to go skate she saw her feet were too small."
"Showing Online.  Kim decided she wanted to take her kids online. She decided to do some searching online to find out if they are eligible. Kim found out that they are. Kim went and checked out their account information. Kim was surprised that they are still eligible."
"Hurricane.  The wind was strong and the storm was making landfall. It had brought a hurricane warning to the city. I walked into a building. All of the windows in my house were smashed. I went inside."
"Driving.  Tom bought a new car last month. He hasn't driven since then. He was excited because he knows his car is going to go great. So he went out and bought his first one. After he drove home he went on a trip to visit relatives. Tom decided he needed a new car to keep him safe."
"Way too hot.  Amy loved her hot bath. She would just lay in bed and drink and play. One day she decided she was bored and went to the bathroom. She decided to sit back and relax and enjoy the hot water. After relaxing, Amy sat back and thought about her hot bath."
"Switch Plates.  The school board voted on whether to switch schools. The school board was going to give in, so they changed the schools. The new school was having a large amount of homeless children. The parents were upset that the parents wouldn't pay for them. They decided to not switch schools."
"Paint Bar.  A woman painted a lot of pictures on the wall. She was very proud of her art. She spent many hours painting it on the wall. She got lots of compliments. She never put it down and painted again."
"Big Waves.  Kelly had been trying to run with the waves for weeks. She didn't want to get lost. Her mom suggested that she start running every day. Kelly tried it and she started to feel better. By the end of the day, Kelly's mom had already run for a mile!"
"Baseball cards.  Jim wanted to play baseball with his friends. Jim decided to sign up for a league. Jim did not know the rules. Jim was very frustrated when his friends couldn't play baseball with him. Jim decided to quit baseball."
"Cat Rescue.  One day the town's cat came home from the forest. It was a small, black cat that lived in the woods. The town saw it but feared it was poisonous. The town bought a veterinarian to take care of it. The town was glad it was safe."
"Cleaner.  Tim hated cleaning his house. It was always so messy, he couldn't go anywhere. Eventually Tim decided to just just clean it himself. He decided to put a towel in it to make sure it was safe. When he was done he was surprised by how much it made him clean."
"abusive.  My daughter was having a party last week. She was at the party and the person invited the cake. She yelled at him and said he was abusive. She asked her husband to help her. His wife said yes and now he is angry."
"Cooking.  Lucy wanted to impress her friends with her cooking skills. She decided to start cooking and try to make herself famous. She bought a huge box of cookware. She carefully mixed everything together. To her surprise, Lucy was doing great."
"Roger the Dog.  Roger was always a dog who loved to run. He would often run to the bathroom to eat or catch up. One day, Roger got stuck in a bathroom for too long. Roger ran all over the house, until he finally went home. Roger never found his lost dog and he was glad he had found him."
"Sally Likes Pie.  Sally likes pie more than anything. She usually likes the kind that has butter in it. She gets the type with cinnamon and ginger. Sally makes an apple pie. She loves the pie so much she loves making pies all the time."
"Second Date.  Anna was waiting for her husband to get married. She got a call. He said he needed to see her at the airport. She sat down in line for his date. Anna was so surprised by her good natured reception."
"umbrella.  It was raining. The kids climbed over to the umbrella. The kids started playing. A loud crash broke out. The kids got all up and started laughing."
"Accident.  Jane had a dog named Jack. She loved Jack. One day she tripped Jack. Jack fell and broke his leg. Jane was scared to go to the vet."
"Track.  I had a record deal with an ad agency. I heard that the record label wanted me to record a song. I went to a record store and purchased all the necessary equipment. I wrote a song, recorded the recording and uploaded it to youtube. The record label made a profit from my album."
"garden.  I decided to start an organic garden. I watered the plants every day. The plants came out and turned blue. I asked my wife what happened. She told me that she planted a poisonous seed in the garden."
"Weekends.  A young woman wanted to plan a date. She got an email from her boyfriend. She went to a wedding reception. Her boyfriend was at the reception. She was surprised when she saw him."
"The forgotten cereal.  I was in line at Walmart. I waited in line for twenty minutes for the delivery. Suddenly, I noticed that the cart had stopped working. I had forgotten the cereal and it was all gone. Thankfully, I was able to return the cereal later that day."
"The Bar.  Amy was at the bar. She thought she had a great time. However, a man asked Amy out. Amy decided to dance to the man. She danced with him for a long time."
"Triumphant Return.  Tom wanted to win a game at a casino. He had a friend who was in a casino. Tom was going to play a new game. Tom was nervous. When he hit the jackpot, he felt foolish."
"Delivery.  Sue wanted to surprise her friends at the Christmas party. She drove over to their house to have the party. When the party started, she went to the kitchen and ate breakfast. She noticed all of the kids playing video games and she was shocked. They all decided to stay home from the party."
"Repaired Laptop.  A woman needed a new laptop. She asked her husband about them. She bought a new laptop. She plugged the laptop in and looked around the house. She found that the laptop was broken. She got the laptop back to her husband."
"Flat Tires.  Tim took his truck out for a drive. He kept it very dry. He bought a flat tire. His wife noticed. She drove it out."
"Free Pizza.  My niece was eating out. All the sudden she saw a pizza shop. She couldn't believe what she saw. Then she realized she bought it anyway. She loved it and left a tip!"
"Easter Bunny.  Tina's family went to the zoo. Tina was surprised to see that there was an Easter Bunny. The family decided to go and eat chocolate. They decided to get chocolate pudding. When they came home the family ate their chocolate pudding."
"Henry.  Henry was tired of being late at work. He asked his boss if he could go and have breakfast. His boss agreed, and Henry had breakfast. After dinner he made dinner. He enjoyed his lunch in the car with his friends."
"Going to the Mall.  My friend Jim wanted to go to the mall to see his grandma. She lives in the mall but he doesn't mind. He decided he would take her to see a movie. Jim went with his friend. Jim got to see a movie with his friend."
"Roll Over.  My friend and I decided to play ball. We got a ladder and got in and climbed to the highest peak. We jumped and fell on the dirt and started rolling down the hill. We tried to make it but it was too hard and we kept rolling. We had to get up the ladder and push ourselves back down."
"Ben's First Time at the Beach.  Ben had just got a new job. He was very nervous because he loved going to the beach. At the beach, he played on the beach and played fetch. It was so fun, Ben took a break and went for a swim. He realized he was getting old fast and he had to get a new job."
"Cane Tips.  Jane wanted to save money. Jane decided to quit her job as a cane driver. Jane saved a lot of money. She now travels the world by bus every weekend. Jane loves working in the wilderness."
"Hot Air Balloon.  I decided to go on a hot air balloon. The instructor took off his parachute. A man on the other end tried to climb the ramp. The instructor tried to jump on the guy. The man went flying."
"The first guitar.  My dad bought me a brand new guitar. I had never played the guitar before. I asked my dad for advice. His dad said if he wasn't sure, he wouldn't buy it. I didn't listen and ended up playing it instead."
"Bonus Round.  Jill was excited to enter the new pool competition. It was a very exciting event. Jill had trained hard all month. Finally, she did a perfect water split. She won the competition."
"Dead Battery.  Tim was out at the lake. He noticed that the battery in his pocket had died. Tim checked the battery. Tim found that the batteries in his pocket were dead. Tim was able to get another one off."
"Goofing around.  Kate was walking by a park. Suddenly a huge squirrel flew out. Kate tripped and fell down. She then had to walk to the doctor's office. Kate had to wait for an hour to get up and get treated."
"Jarvis Takes a Nap.  Jarvis has a big Nap today. He can barely open his eyes and cough. He is trying to get to work, but he falls asleep. Jarvis feels a sharp pain in his neck. He wakes up and rushes to the hospital to get medicine."
"Playing in the Bathroom.  Kate was at the beach, and her parents wanted to see her bathing. She bought a pair of bathing suits and headed out to the water. She grabbed her bathing suit and set it up, waiting for the rain to pass. The rain stopped, and it started to rain very hard. Kate's bathing suit stopped working, and they could barely swim."
"Harassment.  When Mary's boyfriend came to visit her they had a disagreement. He yelled at her for throwing a date. The next day he told Mary not to be disrespectful. Mary was very angry. She filed a discrimination lawsuit against him for discrimination."
"In the store.  Tom was at the grocery store with some friends. They both wanted to buy some gum. Tom had to wait till a few minutes before going in. He went through the store for awhile. Finally he came back when he saw it was all empty."
"Pool Party.  The Johnson's went to a pool party. There were balloons on the ground and water. They were drinking lemonade. It was really relaxing. They had a good time."
"Birthday Girl.  When my daughter was born, she was excited and excited. We didn't have any friends at all. On her birthday, we had the surprise of her birthday party. We went to dinner and played games together for a while. We decided to surprise each other when we came home from school."
"Old Pipes.  Tom lived in a very expensive apartment. One day he decided to look for cheap pipes. After searching for days, he found one that was not very good. He went to the hardware store and bought it. Tom could not wait to use it!"
"Sound off.  Tim played the guitar for the first time. He was very nervous about the song. When he did he played really well. Tim became very good. Everyone complimented his guitar on the song."
"Steve's Tattoo.  Steve has always wanted to be a cowboy. He decides he wants to become a cowboy for his very first tattoo. He spends hours every day working out in front of his mirror. Steve decides that he wants to be a cowboy himself. Steve is happy that he finally has a cowboy tattoo."
"Ant Bites.  John was making pancakes. He was going to make a big batch. But, his pancake fell apart. The pan got very hot! John was upset."
"Blank mind.  I was reading an audiobook that I really wanted. I found out that the book was too expensive. I asked my mother and asked her to buy the book. My mother agreed and got me the book. Now I have a very blank mind and can do anything I want."
"Make Up.  She got dressed for her makeup job. She was supposed to meet her mother. When she showed her mom the pictures, she looked confused. Her mother then gave her a surprise gift. She had made her a new necklace for her birthday!"
"Bubbles.  Bill bought bubbles. But when he got to class he realized he didn't have a bubble. He checked out all the bubbles on the sidewalk. Then he realized he had an old pair of pants. Bill decided to buy the old pants and replace them with bubble-busted ones."
"New Doll.  Amy found a new doll. She wanted to surprise it with a date. She begged her mom for one. Her mom gave in. The date went well."
"The broken ice machine.  Tim bought a brand new ice machine. The machine broke down today. It took a few hours to get it fixed. It took the machine two more weeks to get fixed. Tim was angry when he found out his machine would be gone the next day."
"The New Car.  Allie wanted a new car. She asked her parents to help her get one. She begged her parents for one. Finally, her parents let her buy one. Her parents were excited to help her."
"Fire Drill.  James worked at a company that sold electric power tools. One day, he found a fire drill on the sidewalk. He was shocked at the fire. He took it out to explain what was wrong. When the fire went out, James was very glad he had gone."
"Learning to Surf.  I love the idea of learning to surf. So I bought a surfboard for class. And I went out for a few hours. I tried my best and was able to do so. I learned that I was very good at surfing."
"Museum.  I wanted to visit the local museum. I decided to go with a friend. It was a long drive from the museum. Finally I found the museum. I had a great time at the museum."
"Spilled wine on table.  Tom was playing with his girlfriend. He saw her drinking wine. Tom ran out of wine and spilled on his girlfriend. He had to go and buy a replacement. She spilled a bunch of wine on his table."
"Selena.  Selena's father never liked her. One day her father called her name. He told her he was divorcing her. Selena asked him if he could pick her up for her wedding. She told him he was her best friend!"
"The Birds.  Bob found a big nest of birds in his backyard. He asked his neighbor who they'd found them. He asked them what kind of food they wanted. He picked some birds from the nest. They all ate very big food for a week."
"A Broken Mug.  Bob's birthday was today. He got a gift for his mother. He took her to the mall for a birthday party. They played cards and ate snacks. Then Bob took his mother to get some ice cream."
"Gym Rats.  There once was a boy who was a famous gym rat. He didn't know what kind of gym he should train for. The only way to improve his health was to train in a club. When he got there he trained in a club for two weeks. The next day he went out and got a massage."
"Food fight.  Tim wanted to go to the fair. He made a list of what he wanted to eat. His girlfriend suggested that she make chicken nuggets. Tim took out the food and took a bite of a dozen. He ate the chicken nuggets in about an hour."
"Flour.  Jill wanted to do something special for Halloween. She decided to bake a cake in the house. She used all the ingredients except the flour. Jill forgot to add flour. She ended up with a huge mess."
"Daddy.  I was at the mall with my dad. We were playing video games. My father was on the computer while I was watching. When I started playing with him, he dropped his controller. He didn't bother to help me move my controller."
"Pamper trouble.  Tina had a dog named Amethyst. Tina wanted to take a trip with Amethyst. Tina drove to Amethyst's house. Tina dropped her phone and tried to call her dog. Amethyst started barking, and Tina drove away."
"Cat with no Meow.  Sam was in the bathroom trying to wake up. His cat started purring in the middle of the bathroom. Sam didn't know what was happening. He turned around and tried not to hear anything. His cat just purred and didn't get him."
"The New Couch.  My wife and I had just moved out and needed a place to stay. We had a few old couch cushions. We started using them, but found they were becoming worn. She got very dirty and couldn't afford them. She did not want to move out until she was no longer filthy."
"New Car.  Anna was ready to purchase her new car. She did not know what car to buy and it would be expensive. She researched many car options online for a good price. Anna decided to wait until she had an idea and purchased her first one. Anna was so thrilled that she bought her new car."
"Online Rant.  The author of a new novel has a new job. His last day is due tomorrow, he writes a story. He finishes it the next day. He sends the book to Amazon Prime. The author is paid $200 an hour."
"Dirty Carpet.  Kate had a bad smell in her house. She noticed that some of the carpet was very dirty. She called a local carpet cleaner. The carpet cleaner came over and cleaned the carpet. Kate was happy to have a clean carpet for free."
"Morning Jog.  Yesterday I started to jog everyday. Today I made myself a jogging stick. I walked around the block in circles. I ran to a tree. I started to walk to my car."
"The Animal Report.  One day, Jane had to go to the zoo. She was going to take pictures with the zoo animals. After a couple of minutes, the animal report came up. It said that the animal had gotten rabies, and needed to be taken away. Jane spent the next day taking pictures of the animal."
"Loose Tooth.  Amy was playing with her stuffed animal. She was looking at it curiously as she scratched. Her tooth fell off and fell out. Amy's hand was in pain. Amy was told she was going to have to go to the emergency room."
"Scholarship.  Susie decided she wanted to take a summer trip to France. She found that she hated her schedule, and didn't have the money to go there. Susie decided to enroll in a program to save money for her trip. She was able to save quite a bit for the trip to France. Susie got her degree and the money she saved for it."
"Sofa Cover.  Sally had a date tonight. She and her friends decided to get a sfoa cover. Sally's date was really nice to her. She brought her a gift with her. They went out on a date together."
"No more rules!.  Tom loved working out. Tom decided to get a fitness program for his body. Tom found that it really did help. He found that he would never be in a gym again. Tom switched gym classes."
"Buying a new computer.  Last month I found a new computer online. It was expensive but I really wanted it. My current one was quite cheap. I went online and got the part I wanted. Then I bought it and was happy with it."
"Balding Head.  I was sitting outside on the beach. Suddenly, the sun started to go down. I saw that I had a bald head! My mom told me to go to a dentist and get a cast. I had to get a cast for the bald head."
"First Job.  I've been looking for a job for about six months now. I applied and was accepted on the same day! I was so nervous, I couldn't sleep that day. But when I got the job, I was thrilled. I'm happy I got a new job."
"Flowers.  We went to visit my grandmother in 1996. We were all at a farm looking for flowers to make a Christmas tree. My grandma asked if we could pick a dozen flowers. We picked some pink flowers. We drove home to collect the pink flowers."
"Drunk. Drunk!.  My dad was in the Army. He had recently left and was ready to join the army. He tried to make it in and was sent to Iraq. He lost his job and got into a lot of trouble. He eventually got a promotion to Lieutenant Colonel."
"James needs glasses.  James realizes that he cannot afford a pair of glasses. James goes to the eye doctor. James is told that his vision is bad. James rushes to the eye doctor. James has a good vision."
"Government.  I was a high school student. My government didn't like my classes. It was unfair to me. I asked them to come back to me. They agreed to come back to me."
"Speed dating.  Lucy wanted to meet a friend. She didn't have any money. Lucy decided to start a speed dating website. Lucy met a nice man. Lucy started a relationship with him in two months."
"Going Pro.  My friend and I went to the mall with friends last week. Our group wanted to go pro to compete. At the start of the competition, a guy tried to get my friend to try the new app. His friend threw me out. I had to call my friend for her help."
"Being Bold.  Anna had a passion for the Olympics. She went to the Olympics but they were closed and closed. She signed up for the Olympics with the money that was given to her. Anna could not believe she could be part of such a great event. Anna was so proud when she finally won the gold."
"No More Leaves!.  Allie went outside and started to make breakfast. When she got there she realized her leaves were gone. Allie had to walk home with her mom to the store. After a while she realized they had left all of her leaves there. Luckily they had left her a new leaf for her."
"Children's books.  My daughter has always been an avid readership. Today, she took me to the bookstore. She wanted me to buy three books. I was disappointed and bought the first one. My daughter appreciated the gift and is now very proud."
"Lori's Date.  Lori wanted to go on a date with her boyfriend. Her boyfriend was very strict. He would not let her date anything that was off-limits. Lori's boyfriend got mad at her. Lori decided to get him a pizza instead."
"Sleeping Over.  Lucy was in bed with her friend. Suddenly, she was awakened by a loud noise. Her friend was getting up. Lucy decided to call 911. Lucy's friend was able to get up the stairs."
"Cooked Too Much.  Jill wanted to make some healthy snacks. She decided to make it for her friend. She made some homemade chips. When her friend asked for some chips, Jill told them not to eat them. Jill felt bad for her friend and decided to never again make cookies."
"Shattered Dreams.  Amy was at the carnival. She saw that the carnival had a new clown. She thought that was a good idea. She was able to purchase one of the clowns. She went home sad, feeling sad that she'd lost her job."
"The Glasses.  Bob's father used to sell glasses at a bar. Bob went to the bar and asked if the bar was open. The bar owner said yes. Bob went home and went to sleep. Bob was happy to have his glasses."
"Used Item.  Jane was doing a business call. A brand new home had been made. She went to the store and got all the necessary supplies. She took the home and put the finished home on her doorstep. Jane's company purchased the home."
"Quarterback Keeper.  Tim was a great quarterback. He was also the quarterback of the best team in the nation. However, he wasn't a great quarterback. His team lost all of their games. Tim still had a very important game to watch."
"The Sleepover.  Amy had a big party at a house. She invited all her friends. Everyone stayed in the house for the night. The party had a huge party party! Amy was able to sleep at her own party."
"Plane Tickets.  I went to see a concert on Monday night. I was excited to see the band perform at the front of my theater. I ordered tickets online. The tickets did not arrive and the concert ended early. The band did not show and I left feeling upset."
"The Flood.  In the summer of 1993 there was a big flood. It was caused by the drought. All of the water in Texas flowed into the reservoir. There was water for thousands of years. The floods were so severe that the dams did not come."
"Boat day!.  Tom had been at work for two days and it was boat day. He decided to go for a walk one day in hopes of catching some food. While he was looking out of his car, he noticed a boat float. Tom was surprised when he saw what it was and he was able to catch his food. He decided to take his food to the store as soon as he got home."
"New Puppy.  Anna was excited when she heard a new puppy was coming. She got the puppy and brought it home and began walking around. Soon Anna felt warm and safe with her new puppy. Anna was so happy to have a new puppy. Anna loved learning about caring for her new puppy."
"Wedding.  Mary had a beautiful fiance. Mary's fiance was a very nice man. Mary was happy that her fiance was so nice. Mary went to the store and bought her fiance a beautiful ring. Mary spent the next year getting the beautiful ring for her fiance."
"Avoiding the In Laws.  Jane was a very stubborn kid. She did not like the idea of being punished by the law. She would get in trouble if she got in trouble with the law. After getting into high school she decided to ignore it. After a month or so she would not attend classes with anyone."
"The New Kitten.  Amy and Tom were walking around the mall. Tom noticed a tiny kitten that didn't like him. Amy brought him to the kitten home. He got a box of treats and food and walked outside to eat. Amy didn't have any cats to play with."
"Saturday Night Live.  Today I joined the cast of Saturday Night Live. I made it through the first few seasons. In the final week I got sick of being sick. I quit watching the show. I went home sick from my vacation."
"Spoiling niece.  Sally was at school when she saw a flyer for a spa. It was on the shelf of a nearby bookcase. Sally asked for a copy of the book but no one showed. Sally decided to give a copy of the book to her niece instead. Now Sally can go for a walk without a sprain."
"Broken Eggs.  Tom was at a party. And he realized he forgot to set the oven timer. So he turned it on and set it to 5 minutes. But after 20 minutes, he had accidentally set it incorrectly. Tom decided to fix it by cooking his eggs instead."
"Basketball Practice.  Joe went to a basketball practice. He tried his best to be up to speed. His coach allowed him to try out for the team. He got a good grade on his jump shot. Joe ended up being picked in the top two."
